"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg","FTG_Groups_1","biop_152_codes","biop_152_names"
"3661","20200803-37-890","2020-08-03","37-890","M_edax_wo_eggs",250,28.4330698796,88.8861798322768,0.748325,"Mesocyclops_spp_wo",40,"Meso.edax"
"3662","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"Mesocyclops_spp_wo",40,"Meso.edax"
"3663","20200803-37-890","2020-08-03","37-890","M_rubellus_eggs",0,0,0,NA,"M_rubellus_eggs",994,"Cop eggs"
"3664","20200803-37-890","2020-08-03","37-890","M_rubellus_w_eggs",0,0,0,NA,"M_rubellus_w",9992,"othercyclo"
"3665","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"M_rubellus_w",9992,"othercyclo"
"3666","20200803-37-890","2020-08-03","37-890","M_rubellus_wo_eggs",3,0.3411968386,0.632922389602307,0.561166666666667,"M_rubellus_wo",9992,"othercyclo"
"3667","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"M_rubellus_wo",9992,"othercyclo"
"3668","20200803-37-890","2020-08-03","37-890","Macrothrix_eggs",0,0,0,NA,"Macrothrix_spp_eggs",993,"Clad eggs"
"3669","20200803-37-890","2020-08-03","37-890","Macrothrix_w_eggs",0,0,0,NA,"Macrothrix_spp_w",990,"unkclad.d"
"3670","20200803-37-890","2020-08-03","37-890","Macrothrix_wo_eggs",0,0,0,NA,"Macrothrix_spp_wo",990,"unkclad.d"
"3671","20200803-37-890","2020-08-03","37-890","Moina_eggs",0,0,0,NA,"Moina_spp_eggs",993,"Clad eggs"
"3672","20200803-37-890","2020-08-03","37-890","Moina_w_eggs",0,0,0,NA,"Moina_spp_w",990,"unkclad.d"
"3673","20200803-37-890","2020-08-03","37-890","Moina_wo_eggs",0,0,0,NA,"Moina_spp_wo",990,"unkclad.d"
"3674","20200803-37-890","2020-08-03","37-890","Monostyla",0,0,0,NA,"Monostyla sp.",9995,"rotifer"
"3675","20200803-37-890","2020-08-03","37-890","Notholca",0,0,0,NA,"Notholca sp.",9995,"rotifer"
"3676","20200803-37-890","2020-08-03","37-890","O_birgei_eggs",0,0,0,NA,"O_birgei_eggs",994,"Cop eggs"
"3677","20200803-37-890","2020-08-03","37-890","O_birgei_w_eggs",0,0,0,NA,"O_birgei_w",15,"Dia.Birg"
"3678","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"O_birgei_w",15,"Dia.Birg"
"3679","20200803-37-890","2020-08-03","37-890","O_birgei_wo_eggs",0,0,0,NA,"O_birgei_wo",15,"Dia.Birg"
"3680","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"O_birgei_wo",15,"Dia.Birg"
"3681","20200803-37-890","2020-08-03","37-890","P_chiltoni_eggs",0,0,0,NA,"P_chiltoni_eggs",994,"Cop eggs"
"3682","20200803-37-890","2020-08-03","37-890","P_chiltoni_w_eggs",0,0,0,NA,"P_chiltoni_w",9992,"othercyclo"
"3683","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"P_chiltoni_w",9992,"othercyclo"
"3684","20200803-37-890","2020-08-03","37-890","P_chiltoni_wo_eggs",0,0,0,NA,"P_chiltoni_wo",9992,"othercyclo"
"3685","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"P_chiltoni_wo",9992,"othercyclo"
"3686","20200803-37-890","2020-08-03","37-890","P_hudsoni",0,0,0,NA,"Bipalpus hudsoni",9995,"rotifer"
"3687","20200803-37-890","2020-08-03","37-890","P_poppei_eggs",0,0,0,NA,"P_f_poppei_eggs",994,"Cop eggs"
"3688","20200803-37-890","2020-08-03","37-890","P_poppei_w_eggs",0,0,0,NA,"P_f_poppei_w",186,"Pa.F.Pop"
"3689","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"P_f_poppei_w",186,"Pa.F.Pop"
"3690","20200803-37-890","2020-08-03","37-890","P_poppei_wo_eggs",0,0,0,NA,"P_f_poppei_wo",186,"Pa.F.Pop"
"3691","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"P_f_poppei_wo",186,"Pa.F.Pop"
"3692","20200803-37-890","2020-08-03","37-890","Platyias",0,0,0,NA,"Platyias sp.",9995,"rotifer"
"3693","20200803-37-890","2020-08-03","37-890","Pleuroxus_eggs",0,0,0,NA,"Pleuroxus_spp_eggs",993,"Clad eggs"
"3694","20200803-37-890","2020-08-03","37-890","Pleuroxus_w_eggs",0,0,0,NA,"Pleuroxus_spp_w",990,"unkclad.d"
"3695","20200803-37-890","2020-08-03","37-890","Pleuroxus_wo_eggs",0,0,0,NA,"Pleuroxus_spp_wo",990,"unkclad.d"
"3696","20200803-37-890","2020-08-03","37-890","Ploesoma_sp",0,0,0,NA,NA,NA,NA
"3697","20200803-37-890","2020-08-03","37-890","Polyarthra",620,70.5140133016,52.180369843184,NA,"Polyarthra sp.",9995,"rotifer"
"3698","20200803-37-890","2020-08-03","37-890","Rare_Cladoceran_eggs",0,0,0,NA,"Rare_Cladoceran_eggs",993,"Clad eggs"
"3699","20200803-37-890","2020-08-03","37-890","Rare_Copepod_eggs",0,0,0,NA,"Rare_copepod_eggs",994,"Cop eggs"
"3700","20200803-37-890","2020-08-03","37-890","S_calanoides",0,0,0,NA,"S_calanoides",811,"S.Cal.Cp"
"3701","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_calanoides",811,"S.Cal.Cp"
"3702","20200803-37-890","2020-08-03","37-890","S_crystallina_eggs",0,0,0,NA,"Sida_crystallina_eggs",993,"Clad eggs"
"3703","20200803-37-890","2020-08-03","37-890","S_crystallina_w_eggs",0,0,0,NA,"Sida_crystallina_w",128,"Sida.Crys"
"3704","20200803-37-890","2020-08-03","37-890","S_crystallina_wo_eggs",0,0,0,NA,"Sida_crystallina_wo",128,"Sida.Crys"
"3705","20200803-37-890","2020-08-03","37-890","S_oregonensis_eggs",0,0,0,NA,"S_oregonensis_wggs",994,"Cop eggs"
"3706","20200803-37-890","2020-08-03","37-890","S_oregonensis_w_eggs",0,0,0,NA,"S_oregonensis_w",58,"Di.Oregon"
"3707","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_oregonensis_w",58,"Di.Oregon"
"3708","20200803-37-890","2020-08-03","37-890","S_oregonensis_wo_eggs",2,0.227464559,1.72840274922508,1.11,"S_oregonensis_wo",58,"Di.Oregon"
"3709","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_oregonensis_wo",58,"Di.Oregon"
"3710","20200803-37-890","2020-08-03","37-890","S_pallidus_eggs",0,0,0,NA,"S_pallidus_eggs",994,"Cop eggs"
"3711","20200803-37-890","2020-08-03","37-890","S_pallidus_w_eggs",0,0,0,NA,"S_pallidus_w",9993,"othercala"
"3712","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_pallidus_w",9993,"othercala"
"3713","20200803-37-890","2020-08-03","37-890","S_pallidus_wo_eggs",0,0,0,NA,"S_pallidus_wo",9993,"othercala"
"3714","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_pallidus_wo",9993,"othercala"
"3715","20200803-37-890","2020-08-03","37-890","S_pygmaeus_eggs",0,0,0,NA,"S_pygmaeus_eggs",994,"Cop eggs"
"3716","20200803-37-890","2020-08-03","37-890","S_pygmaeus_w_eggs",0,0,0,NA,"S_pygmaeus_w",9993,"othercala"
"3717","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_pygmaeus_w",9993,"othercala"
"3718","20200803-37-890","2020-08-03","37-890","S_pygmaeus_wo_eggs",0,0,0,NA,"S_pygmaeus_wo",9993,"othercala"
"3719","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_pygmaeus_wo",9993,"othercala"
"3720","20200803-37-890","2020-08-03","37-890","S_reighardi_eggs",0,0,0,NA,"S_reighardi_eggs",994,"Cop eggs"
"3721","20200803-37-890","2020-08-03","37-890","S_reighardi_w_eggs",0,0,0,NA,"S_reighardi_w",79,"Di.Reigh"
"3722","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_reighardi_w",79,"Di.Reigh"
"3723","20200803-37-890","2020-08-03","37-890","S_reighardi_wo_eggs",3,0.3411968386,1.69792277974707,0.894166666666667,"S_reighardi_wo",79,"Di.Reigh"
"3724","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"S_reighardi_wo",79,"Di.Reigh"
"3725","20200803-37-890","2020-08-03","37-890","Scapholeberis_eggs",0,0,0,NA,"Scapholeberis_spp_eggs",993,"Clad eggs"
"3726","20200803-37-890","2020-08-03","37-890","Scapholeberis_w_eggs",0,0,0,NA,"Scapholeberis_spp_w",191,"Sc.Kingi"
"3727","20200803-37-890","2020-08-03","37-890","Scapholeberis_wo_eggs",0,0,0,NA,"Scapholeberis_spp_wo",191,"Sc.Kingi"
"3728","20200803-37-890","2020-08-03","37-890","Simocephalus_eggs",0,0,0,NA,"Simocephalus_spp_eggs",993,"Clad eggs"
"3729","20200803-37-890","2020-08-03","37-890","Simocephalus_w_eggs",0,0,0,NA,"Simocephalus_spp_w",168,"Simo.Ser"
"3730","20200803-37-890","2020-08-03","37-890","Simocephalus_wo_eggs",0,0,0,NA,"Simocephalus_spp_wo",168,"Simo.Ser"
"3731","20200803-37-890","2020-08-03","37-890","Synchaeta",0,0,0,NA,"Synchaeta sp.",9995,"rotifer"
"3732","20200803-37-890","2020-08-03","37-890","T_crassus_eggs",0,0,0,NA,"T_crassus_eggs",994,"Cop eggs"
"3733","20200803-37-890","2020-08-03","37-890","T_crassus_w_eggs",0,0,0,NA,"T_crassus_w_eggs",9992,"othercyclo"
"3734","20200803-37-890","2020-08-03","37-890","T_crassus_wo_eggs",0,0,0,NA,"T_crassus_wo_eggs",9992,"othercyclo"
"3735","20200803-37-890","2020-08-03","37-890","T_prasinus_mexicanus_eggs",0,0,0,NA,"T_prasinus_mexicanus_eggs",994,"Cop eggs"
"3736","20200803-37-890","2020-08-03","37-890","T_prasinus_mexicanus_w_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"3737","20200803-37-890","2020-08-03","37-890","Cyclopoida_immature",45,5.1179525783,5.23506017912486,0.407,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"3738","20200803-37-890","2020-08-03","37-890","T_prasinus_mexicanus_wo_eggs",2,0.227464559,0.290193739012624,0.4625,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"3739","20200803-37-890","2020-08-03","37-890","Calanoida_immature",134,15.2401254555,30.6675484622216,0.696833333333333,"Temoridae_immature",301,"Temoridae.immature"
"3740","20200803-37-890","2020-08-03","37-890","Testudinella",0,0,0,NA,"Testudinella sp.",9995,"rotifer"
"3741","20200803-37-890","2020-08-03","37-890","Trichocerca",0,0,0,NA,"Trichocerca sp.",9995,"rotifer"
"3742","20200803-37-890","2020-08-03","37-890","Unidentified_Cladoceran",0,0,0,NA,"Unidentified_Cladocerans",990,"unkclad.d"
"3743","20200803-37-890","2020-08-03","37-890","Unidentified_Daphnia",0,0,0,NA,"Unidentified_Daphnia",113,"Daph.sp"
"3744","20200803-37-890","2020-08-03","37-890","Unidentified_Rotifers",1309,148.87555389,65.35636815771,NA,"Unidentified_rotifers",9995,"rotifer"
"3745","20200812-37-890","2020-08-12","37-890","A_harpae_eggs",0,0,0,NA,"Acroperus_harpae_eggs",993,"Clad eggs"
"3746","20200812-37-890","2020-08-12","37-890","A_harpae_w_eggs",0,0,0,NA,"Acroperus_harpae_w",161,"Ac.Harp"
"3747","20200812-37-890","2020-08-12","37-890","A_harpae_wo_eggs",0,0,0,NA,"Acroperus_harpae_wo",161,"Ac.Harp"
"3748","20200812-37-890","2020-08-12","37-890","A_vernalis_eggs",0,0,0,NA,"A_vernalis_eggs",994,"Cop eggs"
"3749","20200812-37-890","2020-08-12","37-890","A_vernalis_w_eggs",0,0,0,NA,"A_vernalis_w",34,"Acan.vern"
"3750","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"A_vernalis_w",34,"Acan.vern"
"3751","20200812-37-890","2020-08-12","37-890","A_vernalis_wo_eggs",2,0.3644602594,0.848633025659185,0.6475,"A_vernalis_wo",34,"Acan.vern"
"3752","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"A_vernalis_wo",34,"Acan.vern"
"3753","20200812-37-890","2020-08-12","37-890","Alona_eggs",0,0,0,NA,"Alona_spp_eggs",993,"Clad eggs"
"3754","20200812-37-890","2020-08-12","37-890","Alona_w_eggs",0,0,0,NA,"Alona_spp_w",181,"Alona.sp"
"3755","20200812-37-890","2020-08-12","37-890","Alona_wo_eggs",0,0,0,NA,"Alona_spp_wo",181,"Alona.sp"
"3756","20200812-37-890","2020-08-12","37-890","Alonella_eggs",0,0,0,NA,"Alonella_spp_eggs",993,"Clad eggs"
"3757","20200812-37-890","2020-08-12","37-890","Alonella_w_eggs",0,0,0,NA,"Alonella_spp_w",9997,"Alonella"
"3758","20200812-37-890","2020-08-12","37-890","Alonella_wo_eggs",0,0,0,NA,"Alonella_spp_wo",9997,"Alonella"
"3759","20200812-37-890","2020-08-12","37-890","Argulus_eggs",0,0,0,NA,"Argulus_spp_eggs",994,"Cop  eggs"
"3760","20200812-37-890","2020-08-12","37-890","Argulus_w_eggs",0,0,0,NA,"Argulus_spp_w",9992,"othercyclo"
"3761","20200812-37-890","2020-08-12","37-890","Argulus_wo_eggs",0,0,0,NA,"Argulus_spp_wo",9992,"othercyclo"
"3762","20200812-37-890","2020-08-12","37-890","Ascomorpha",0,0,0,NA,"Ascomorpha sp.",9995,"rotifer"
"3763","20200812-37-890","2020-08-12","37-890","Asplanchna",0,0,0,NA,"Asplanchna sp.",9995,"rotifer"
"3764","20200812-37-890","2020-08-12","37-890","B_coregoni_eggs",75,0,14.9697495782164,NA,"B_coregoni_eggs",993,"Clad eggs"
"3765","20200812-37-890","2020-08-12","37-890","B_coregoni_w_eggs",38,6.924744928,20.9397071260023,0.424575,"B_coregoni_w",3,"Eub.Coreg"
"3766","20200812-37-890","2020-08-12","37-890","B_coregoni_wo_eggs",86,15.6717911528,21.7022901022035,0.3057125,"B_coregoni_wo",3,"Eub.Coreg"
"3767","20200812-37-890","2020-08-12","37-890","B_deitersi_eggs",0,0,0,NA,"B_deitersi_eggs",993,"Clad eggs"
"3768","20200812-37-890","2020-08-12","37-890","B_deitersi_w_eggs",0,0,0,NA,"B_deitersi_w",990,"unkclad.d"
"3769","20200812-37-890","2020-08-12","37-890","B_deitersi_wo_eggs",0,0,0,NA,"B_deitersi_wo",990,"unkclad.d"
"3770","20200812-37-890","2020-08-12","37-890","B_longimanus_eggs",0,0,0,NA,"Bythotrephes_eggs",993,"Clad eggs"
"3771","20200812-37-890","2020-08-12","37-890","B_longimanus_w_eggs",0,0,0,NA,"Bythotrephes_w",200,"Bythothre"
"3772","20200812-37-890","2020-08-12","37-890","B_longimanus_wo_eggs",1,0.1822301297,5.26795903509651,1.48,"Bythotrephes_wo",200,"Bythothre"
"3773","20200812-37-890","2020-08-12","37-890","B_longirostris_eggs",4,0,0.371749464537,NA,"B_longirostris_eggs",993,"Clad eggs"
"3774","20200812-37-890","2020-08-12","37-890","B_longirostris_w_eggs",2,0.3644602594,0.399822671467267,0.28675,"B_longirostris_w",1,"Bo.Longer"
"3775","20200812-37-890","2020-08-12","37-890","B_longirostris_wo_eggs",10,1.8223012968,1.1386537720412,0.221075,"B_longirostris_wo",1,"Bo.Longer"
"3776","20200812-37-890","2020-08-12","37-890","Brachionus",68,12.3916488185,2.4783297637,NA,"Brachionus sp.",9995,"rotifer"
"3777","20200812-37-890","2020-08-12","37-890","C_pengoi_eggs",0,0,0,NA,"Cercopagis_eggs",993,"Clad eggs"
"3778","20200812-37-890","2020-08-12","37-890","C_pengoi_w_eggs",0,0,0,NA,"Cercopagis_w",990,"unkclad.d"
"3779","20200812-37-890","2020-08-12","37-890","C_pengoi_wo_eggs",0,0,0,NA,"Cercopagis_wo",990,"unkclad.d"
"3780","20200812-37-890","2020-08-12","37-890","C_scutifer_eggs",0,0,0,NA,"C_scutifer_eggs",994,"Cop eggs"
"3781","20200812-37-890","2020-08-12","37-890","C_scutifer_w_eggs",0,0,0,NA,"C_scutifer_w",154,"Cy.Scut"
"3782","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"C_scutifer_w",154,"Cy.Scut"
"3783","20200812-37-890","2020-08-12","37-890","C_scutifer_wo_eggs",0,0,0,NA,"C_scutifer_wo",154,"Cy.Scut"
"3784","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"C_scutifer_wo",154,"Cy.Scut"
"3785","20200812-37-890","2020-08-12","37-890","C_strenuus_eggs",0,0,0,NA,"C_strenuus_eggs",994,"Cop  eggs"
"3786","20200812-37-890","2020-08-12","37-890","C_strenuus_w_eggs",0,0,0,NA,"C_strenuus_w",9992,"othercyclo"
"3787","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"C_strenuus_w",9992,"othercyclo"
"3788","20200812-37-890","2020-08-12","37-890","C_strenuus_wo_eggs",0,0,0,NA,"C_strenuus_wo",9992,"othercyclo"
"3789","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"C_strenuus_wo",9992,"othercyclo"
"3790","20200812-37-890","2020-08-12","37-890","Calanoid_nauplii",544,99.1331905478,17.3459342199342,0.185,"Calanoid_nauplii",83,"Cal. Naup"
"3791","20200812-37-890","2020-08-12","37-890","Calanoida_immature",59,10.7515776513,29.4688235249735,0.6327,"Immature_calanoids",9993,"othercala"
"3792","20200812-37-890","2020-08-12","37-890","Camptocercus_eggs",0,0,0,NA,"Camptocercus_spp_eggs",993,"Clad eggs"
"3793","20200812-37-890","2020-08-12","37-890","Camptocercus_w_eggs",0,0,0,NA,"Camptocercus_spp_w",9996,"Cam.rect"
"3794","20200812-37-890","2020-08-12","37-890","Camptocercus_wo_eggs",0,0,0,NA,"Camptocercus_spp_wo",9996,"Cam.rect"
"3795","20200812-37-890","2020-08-12","37-890","Canthocamptus_eggs",0,0,0,NA,"Harpacticoid_eggs",994,"Cop  eggs"
"3796","20200812-37-890","2020-08-12","37-890","Canthocamptus_nauplii",0,0,0,NA,"Harpacticoid_nauplii",85,"Harp.Naup"
"3797","20200812-37-890","2020-08-12","37-890","Canthocamptus_w_eggs",0,0,0,NA,"Harpacticoids_w",135,"Harpact"
"3798","20200812-37-890","2020-08-12","37-890","Canthocamptus_wo_eggs",0,0,0,NA,"Harpacticoids_wo",135,"Harpact"
"3799","20200812-37-890","2020-08-12","37-890","Ceriodaphnia_eggs",0,0,0,NA,"Ceriodaphnia_spp_wggs",993,"Clad eggs"
"3800","20200812-37-890","2020-08-12","37-890","Ceriodaphnia_w_eggs",0,0,0,NA,"Ceriodaphnia_spp_w",189,"Cerio.sp"
"3801","20200812-37-890","2020-08-12","37-890","Ceriodaphnia_wo_eggs",0,0,0,NA,"Ceriodaphnia_spp_wo",189,"Cerio.sp"
"3802","20200812-37-890","2020-08-12","37-890","Chydorids_eggs",0,0,0,NA,"Chydorid_eggs",993,"Clad eggs"
"3803","20200812-37-890","2020-08-12","37-890","Chydorids_w_eggs",0,0,0,NA,"Chydorids_w",13,"Ch.Sphae"
"3804","20200812-37-890","2020-08-12","37-890","Chydorids_wo_eggs",2,0.3644602594,0.28667474836761,0.23125,"Chydorids_wo",13,"Ch.Sphae"
"3805","20200812-37-890","2020-08-12","37-890","Collotheca",0,0,0,NA,"Collotheca sp.",9995,"rotifer"
"3806","20200812-37-890","2020-08-12","37-890","Conochilus",0,0,0,NA,"Conochilus sp.",9995,"rotifer"
"3807","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"Cyclopidae_immature",9992,"othercyclo"
"3808","20200812-37-890","2020-08-12","37-890","Cyclopoid_nauplii",72,13.1205693372,1.34390037179515,0.1369,"Cyclopoid_nauplii",82,"Cycl.Naup"
"3809","20200812-37-890","2020-08-12","37-890","D_ambigua_eggs",0,0,0,NA,"D_ambigua_eggs",993,"Clad eggs"
"3810","20200812-37-890","2020-08-12","37-890","D_ambigua_w_eggs",0,0,0,NA,"D_ambigua_w",113,"Daph.sp"
"3811","20200812-37-890","2020-08-12","37-890","D_ambigua_wo_eggs",0,0,0,NA,"D_ambigua_wo",113,"Daph.sp"
"3812","20200812-37-890","2020-08-12","37-890","D_laevis_eggs",2,0,0.21455775470878,NA,"D_laevis_eggs",993,"Clad eggs"
"3813","20200812-37-890","2020-08-12","37-890","D_laevis_w_eggs",1,0.1822301297,1.48733952779043,1.332,"D_laevis_w",113,"Daph.sp"
"3814","20200812-37-890","2020-08-12","37-890","D_laevis_wo_eggs",0,0,0,NA,"D_laevis_wo",113,"Daph.sp"
"3815","20200812-37-890","2020-08-12","37-890","D_longiremis_eggs",0,0,0,NA,"D_longiremis_eggs",993,"Clad eggs"
"3816","20200812-37-890","2020-08-12","37-890","D_longiremis_w_eggs",0,0,0,NA,"D_longiremis_w",7,"Da.Long"
"3817","20200812-37-890","2020-08-12","37-890","D_longiremis_wo_eggs",0,0,0,NA,"D_longiremis_wo",7,"Da.Long"
"3818","20200812-37-890","2020-08-12","37-890","D_lumholtzi_eggs",0,0,0,NA,"D_limholtzi_eggs",993,"Clad eggs"
"3819","20200812-37-890","2020-08-12","37-890","D_lumholtzi_w_eggs",0,0,0,NA,"D_lumholtzi_w",113,"Daph.sp"
"3820","20200812-37-890","2020-08-12","37-890","D_lumholtzi_wo_eggs",0,0,0,NA,"D_lumholtzi_wo",113,"Daph.sp"
"3821","20200812-37-890","2020-08-12","37-890","D_mendotae_eggs",0,0,0,NA,"D_mendotae_eggs",993,"Clad eggs"
"3822","20200812-37-890","2020-08-12","37-890","D_mendotae_w_eggs",0,0,0,NA,"D_mendotae_w",9,"Da.G.Men"
"3823","20200812-37-890","2020-08-12","37-890","D_mendotae_wo_eggs",2,0.3644602594,1.84191130320077,0.777,"D_mendotae_wo",9,"Da.G.Men"
"3824","20200812-37-890","2020-08-12","37-890","D_nanus_eggs",0,0,0,NA,"D_nanus_eggs",994,"Cop  eggs"
"3825","20200812-37-890","2020-08-12","37-890","D_nanus_w_eggs",0,0,0,NA,"D_nanus_w",9992,"othercyclo"
"3826","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"D_nanus_w",9992,"othercyclo"
"3827","20200812-37-890","2020-08-12","37-890","D_nanus_wo_eggs",0,0,0,NA,"D_nanus_wo",9992,"othercyclo"
"3828","20200812-37-890","2020-08-12","37-890","Cyclopoida_immature",64,11.6627282997,14.8431345459621,0.45325,"D_nanus_wo",9992,"othercyclo"
"3829","20200812-37-890","2020-08-12","37-890","D_parvula_eggs",0,0,0,NA,"D_parvula_eggs",993,"Clad eggs"
"3830","20200812-37-890","2020-08-12","37-890","D_parvula_w_eggs",0,0,0,NA,"D_parvula_w",125,"Da.Parv"
"3831","20200812-37-890","2020-08-12","37-890","D_parvula_wo_eggs",0,0,0,NA,"D_parvula_wo",125,"Da.Parv"
"3832","20200812-37-890","2020-08-12","37-890","D_pulex_eggs",0,0,0,NA,"D_pulex_eggs",993,"Clad eggs"
"3833","20200812-37-890","2020-08-12","37-890","D_pulex_w_eggs",0,0,0,NA,"D_pulex_w",151,"Da.Pulex"
"3834","20200812-37-890","2020-08-12","37-890","D_pulex_wo_eggs",0,0,0,NA,"D_pulex_wo",151,"Da.Pulex"
"3835","20200812-37-890","2020-08-12","37-890","D_retrocurva_eggs",2,0,0.21455775470878,NA,"D_retrocurva_eggs",993,"Clad eggs"
"3836","20200812-37-890","2020-08-12","37-890","D_retrocurva_w_eggs",1,0.1822301297,0.758274656159777,1.036,"D_retrocurva_w",5,"Da.Retro"
"3837","20200812-37-890","2020-08-12","37-890","D_retrocurva_wo_eggs",2,0.3644602594,0.699278400656756,0.74925,"D_retrocurva_wo",5,"Da.Retro"
"3838","20200812-37-890","2020-08-12","37-890","D_rosea_eggs",0,0,0,NA,"D_rosea_eggs",993,"Clad eggs"
"3839","20200812-37-890","2020-08-12","37-890","D_rosea_w_eggs",0,0,0,NA,"D_rosea_w",113,"Daph.sp"
"3840","20200812-37-890","2020-08-12","37-890","D_rosea_wo_eggs",0,0,0,NA,"D_rosea_wo",113,"Daph.sp"
"3841","20200812-37-890","2020-08-12","37-890","D_schodleri_eggs",0,0,0,NA,"D_schodleri_eggs",993,"Clad eggs"
"3842","20200812-37-890","2020-08-12","37-890","D_schodleri_w_eggs",0,0,0,NA,"D_schodleri_w",113,"Daph.sp"
"3843","20200812-37-890","2020-08-12","37-890","D_schodleri_wo_eggs",0,0,0,NA,"D_schodleri_wo",113,"Daph.sp"
