"","Sample_ID","biop_152_names","Sample_date","Sample_site","biop_152_codes","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg"
"15584","20100727-27-918","Di.Sicilo",2010-07-27,"27-918","61",2,0.316853027575097,2.73023634217282,1.1041
"15585","20100727-27-918","Dia.Birg",2010-07-27,"27-918","15",0,0,0,NA
"15586","20100727-27-918","Dia.Brach",2010-07-27,"27-918","187",104,16.476357433905,41.9276978392981,0.621379464285714
"15587","20100727-27-918","Dia.Thoma",2010-07-27,"27-918","31",0,0,0,NA
"15588","20100727-27-918","Ep.Lacus",2010-07-27,"27-918","73",0,0,0,NA
"15589","20100727-27-918","Eub.Coreg",2010-07-27,"27-918","3",9,1.42583862408794,2.55557513906813,0.330325
"15590","20100727-27-918","Eucyclops",2010-07-27,"27-918","43",0,0,0,NA
"15591","20100727-27-918","Eury.Affi",2010-07-27,"27-918","70",0,0,0,NA
"15592","20100727-27-918","Harp.Naup",2010-07-27,"27-918","85",0,0,0,NA
"15593","20100727-27-918","Harpact",2010-07-27,"27-918","135",1,0.158426513787549,0.151295630700164,0.3982
"15594","20100727-27-918","Ho.Gibber",2010-07-27,"27-918","17",0,0,0,NA
"15595","20100727-27-918","Le.Kindti",2010-07-27,"27-918","19",9,1.42583862408794,7.84872501217604,1.85654285714286
"15596","20100727-27-918","Li.Macrur",2010-07-27,"27-918","52",0,0,0,NA
"15597","20100727-27-918","Meso.edax",2010-07-27,"27-918","40",12,1.90111816545058,3.96645529045406,0.6697
"15598","20100727-27-918","othercala",2010-07-27,"27-918","9993",23,3.64380981711362,5.69794661247882,0.420687878787879
"15599","20100727-27-918","othercyclo",2010-07-27,"27-918","9992",122,19.3280346820809,12.8609762357225,0.426255
"15600","20100727-27-918","Pa.F.Pop",2010-07-27,"27-918","186",0,0,0,NA
"15601","20100727-27-918","rotifer",2010-07-27,"27-918","9995",2830,448.347034018762,263.02730266275,NA
"15602","20100727-27-918","Sc.Kingi",2010-07-27,"27-918","191",0,0,0,NA
"15603","20100727-27-918","Simo.Ser",2010-07-27,"27-918","168",0,0,0,NA
"15604","20100727-27-918","unkclad.d",2010-07-27,"27-918","990",0,0,0,NA
"15605","20100727-27-918","Veligers",2010-07-27,"27-918","234",95,15.0505188098171,6.99849124656496,0.1448
"15606","20100727-37-890","Acan.vern",2010-07-27,"37-890","34",0,0,0,NA
"15607","20100727-37-890","Alona.sp",2010-07-27,"37-890","181",0,0,0,NA
"15608","20100727-37-890","Bo.Longer",2010-07-27,"37-890","1",1,0.25068725912088,0.280740548508198,0.2896
"15609","20100727-37-890","Cal. Naup",2010-07-27,"37-890","83",381,95.5118457250552,20.1439142557915,0.204271428571429
"15610","20100727-37-890","Cerio.sp",2010-07-27,"37-890","189",0,0,0,NA
"15611","20100727-37-890","Ch.Sphae",2010-07-27,"37-890","13",0,0,0,NA
"15612","20100727-37-890","Clad eggs",2010-07-27,"37-890","993",4,1.00274903648352,0.590318357777848,NA
"15613","20100727-37-890","Cop eggs",2010-07-27,"37-890","994",20,5.0137451824176,0.57893715621376,NA
"15614","20100727-37-890","Cy.Scut",2010-07-27,"37-890","154",0,0,0,NA
"15615","20100727-37-890","Cycl.Naup",2010-07-27,"37-890","82",9,2.25618533208792,0.188019978841039,0.120666666666667
"15616","20100727-37-890","Da.G.Men",2010-07-27,"37-890","9",0,0,0,NA
"15617","20100727-37-890","Da.Long",2010-07-27,"37-890","7",0,0,0,NA
"15618","20100727-37-890","Da.Parv",2010-07-27,"37-890","125",0,0,0,NA
"15619","20100727-37-890","Da.Pulex",2010-07-27,"37-890","151",0,0,0,NA
"15620","20100727-37-890","Da.Retro",2010-07-27,"37-890","5",6,1.50412355472528,3.27832314216027,0.91405
"15621","20100727-37-890","Daph.sp",2010-07-27,"37-890","113",0,0,0,NA
"15622","20100727-37-890","Di.Ashlan",2010-07-27,"37-890","67",0,0,0,NA
"15623","20100727-37-890","Di.Minut",2010-07-27,"37-890","64",0,0,0,NA
"15624","20100727-37-890","Di.Oregon",2010-07-27,"37-890","58",6,1.50412355472528,8.55770554571376,0.98645
"15625","20100727-37-890","Di.Reigh",2010-07-27,"37-890","79",0,0,0,NA
"15626","20100727-37-890","Di.Sicil",2010-07-27,"37-890","55",0,0,0,NA
"15627","20100727-37-890","Di.Sicilo",2010-07-27,"37-890","61",2,0.50137451824176,2.00926196678038,0.905
"15628","20100727-37-890","Dia.Birg",2010-07-27,"37-890","15",0,0,0,NA
"15629","20100727-37-890","Dia.Brach",2010-07-27,"37-890","187",9,2.25618533208792,4.28181337729516,0.390442857142857
"15630","20100727-37-890","Dia.Thoma",2010-07-27,"37-890","31",0,0,0,NA
"15631","20100727-37-890","Ep.Lacus",2010-07-27,"37-890","73",0,0,0,NA
"15632","20100727-37-890","Eub.Coreg",2010-07-27,"37-890","3",3,0.75206177736264,0.846450806843884,0.28055
"15633","20100727-37-890","Eucyclops",2010-07-27,"37-890","43",0,0,0,NA
"15634","20100727-37-890","Eury.Affi",2010-07-27,"37-890","70",0,0,0,NA
"15635","20100727-37-890","Harp.Naup",2010-07-27,"37-890","85",0,0,0,NA
"15636","20100727-37-890","Harpact",2010-07-27,"37-890","135",0,0,0,NA
"15637","20100727-37-890","Ho.Gibber",2010-07-27,"37-890","17",0,0,0,NA
"15638","20100727-37-890","Le.Kindti",2010-07-27,"37-890","19",3,0.75206177736264,14.2321458197697,3.5114
"15639","20100727-37-890","Li.Macrur",2010-07-27,"37-890","52",0,0,0,NA
"15640","20100727-37-890","Meso.edax",2010-07-27,"37-890","40",76,19.0522316931869,32.2330772728169,0.61902
"15641","20100727-37-890","othercala",2010-07-27,"37-890","9993",13,3.25893436857144,7.27898676099016,0.749641666666667
"15642","20100727-37-890","othercyclo",2010-07-27,"37-890","9992",149,37.3524016090111,26.3540267550084,0.41087
"15643","20100727-37-890","Pa.F.Pop",2010-07-27,"37-890","186",0,0,0,NA
"15644","20100727-37-890","rotifer",2010-07-27,"37-890","9995",329,82.4761082507695,58.982450387738,NA
"15645","20100727-37-890","Sc.Kingi",2010-07-27,"37-890","191",0,0,0,NA
"15646","20100727-37-890","Simo.Ser",2010-07-27,"37-890","168",0,0,0,NA
"15647","20100727-37-890","unkclad.d",2010-07-27,"37-890","990",0,0,0,NA
"15648","20100727-37-890","Veligers",2010-07-27,"37-890","234",0,0,0,NA
"15649","20100810-1279_20m","Acan.vern",2010-08-10,"1279_20m","34",0,0,0,NA
"15650","20100810-1279_20m","Alona.sp",2010-08-10,"1279_20m","181",0,0,0,NA
"15651","20100810-1279_20m","Bo.Longer",2010-08-10,"1279_20m","1",120,24.74597376521,22.5578593540282,0.268455909088167
"15652","20100810-1279_20m","Cal. Naup",2010-08-10,"1279_20m","83",199,41.0370731606399,8.25635225324614,0.1991
"15653","20100810-1279_20m","Cerio.sp",2010-08-10,"1279_20m","189",0,0,0,NA
"15654","20100810-1279_20m","Ch.Sphae",2010-08-10,"1279_20m","13",0,0,0,NA
"15655","20100810-1279_20m","Clad eggs",2010-08-10,"1279_20m","993",68,14.0227184669523,7.85490823584257,NA
"15656","20100810-1279_20m","Cop eggs",2010-08-10,"1279_20m","994",143,29.4889520702086,3.67432342794799,NA
"15657","20100810-1279_20m","Cy.Scut",2010-08-10,"1279_20m","154",0,0,0,NA
"15658","20100810-1279_20m","Cycl.Naup",2010-08-10,"1279_20m","82",56,11.5481210904313,0.872579469648928,0.11222
"15659","20100810-1279_20m","Da.G.Men",2010-08-10,"1279_20m","9",3,0.61864934413025,3.5379007484048,0.838633333333333
"15660","20100810-1279_20m","Da.Long",2010-08-10,"1279_20m","7",0,0,0,NA
"15661","20100810-1279_20m","Da.Parv",2010-08-10,"1279_20m","125",0,0,0,NA
"15662","20100810-1279_20m","Da.Pulex",2010-08-10,"1279_20m","151",0,0,0,NA
"15663","20100810-1279_20m","Da.Retro",2010-08-10,"1279_20m","5",0,0,0,NA
"15664","20100810-1279_20m","Daph.sp",2010-08-10,"1279_20m","113",0,0,0,NA
"15665","20100810-1279_20m","Di.Ashlan",2010-08-10,"1279_20m","67",0,0,0,NA
"15666","20100810-1279_20m","Di.Minut",2010-08-10,"1279_20m","64",0,0,0,NA
"15667","20100810-1279_20m","Di.Oregon",2010-08-10,"1279_20m","58",54,11.1356881943445,61.9004102373567,0.9389375
"15668","20100810-1279_20m","Di.Reigh",2010-08-10,"1279_20m","79",0,0,0,NA
"15669","20100810-1279_20m","Di.Sicil",2010-08-10,"1279_20m","55",0,0,0,NA
"15670","20100810-1279_20m","Di.Sicilo",2010-08-10,"1279_20m","61",0,0,0,NA
"15671","20100810-1279_20m","Dia.Birg",2010-08-10,"1279_20m","15",0,0,0,NA
"15672","20100810-1279_20m","Dia.Brach",2010-08-10,"1279_20m","187",47,9.69217305804058,27.8287733945672,0.641257142857143
"15673","20100810-1279_20m","Dia.Thoma",2010-08-10,"1279_20m","31",2,0.412432896086833,1.02128065586116,0.6516
"15674","20100810-1279_20m","Ep.Lacus",2010-08-10,"1279_20m","73",8,1.64973158434733,8.23849030547787,0.819025
"15675","20100810-1279_20m","Eub.Coreg",2010-08-10,"1279_20m","3",1,0.206216448043417,0.214627148622059,0.2715
"15676","20100810-1279_20m","Eucyclops",2010-08-10,"1279_20m","43",0,0,0,NA
"15677","20100810-1279_20m","Eury.Affi",2010-08-10,"1279_20m","70",0,0,0,NA
"15678","20100810-1279_20m","Harp.Naup",2010-08-10,"1279_20m","85",0,0,0,NA
"15679","20100810-1279_20m","Harpact",2010-08-10,"1279_20m","135",0,0,0,NA
"15680","20100810-1279_20m","Ho.Gibber",2010-08-10,"1279_20m","17",0,0,0,NA
"15681","20100810-1279_20m","Le.Kindti",2010-08-10,"1279_20m","19",0,0,0,NA
"15682","20100810-1279_20m","Li.Macrur",2010-08-10,"1279_20m","52",0,0,0,NA
"15683","20100810-1279_20m","Meso.edax",2010-08-10,"1279_20m","40",58,11.9605539865182,34.6708984867586,0.82355
"15684","20100810-1279_20m","othercala",2010-08-10,"1279_20m","9993",77,15.8786664993431,27.173958662971,0.591173846153846
"15685","20100810-1279_20m","othercyclo",2010-08-10,"1279_20m","9992",99,20.4154283562982,15.5365463098448,0.379512337662338
"15686","20100810-1279_20m","Pa.F.Pop",2010-08-10,"1279_20m","186",0,0,0,NA
"15687","20100810-1279_20m","rotifer",2010-08-10,"1279_20m","9995",1989,410.164515158356,236.440149318004,NA
"15688","20100810-1279_20m","Sc.Kingi",2010-08-10,"1279_20m","191",0,0,0,NA
"15689","20100810-1279_20m","Simo.Ser",2010-08-10,"1279_20m","168",0,0,0,NA
"15690","20100810-1279_20m","unkclad.d",2010-08-10,"1279_20m","990",0,0,0,NA
"15691","20100810-1279_20m","Veligers",2010-08-10,"1279_20m","234",69,14.2289349149958,6.61645473547302,NA
"15692","20100810-1281_10m","Acan.vern",2010-08-10,"1281_10m","34",0,0,0,NA
"15693","20100810-1281_10m","Alona.sp",2010-08-10,"1281_10m","181",0,0,0,NA
"15694","20100810-1281_10m","Bo.Longer",2010-08-10,"1281_10m","1",173,66.6400106624017,62.0405956603958,0.278772321428571
"15695","20100810-1281_10m","Cal. Naup",2010-08-10,"1281_10m","83",143,55.0839394492685,11.5062445760207,0.205435
"15696","20100810-1281_10m","Cerio.sp",2010-08-10,"1281_10m","189",0,0,0,NA
"15697","20100810-1281_10m","Ch.Sphae",2010-08-10,"1281_10m","13",0,0,0,NA
"15698","20100810-1281_10m","Clad eggs",2010-08-10,"1281_10m","993",72,27.7345709115198,15.4733867531985,NA
"15699","20100810-1281_10m","Cop eggs",2010-08-10,"1281_10m","994",73,28.1197732852909,3.23096195047992,NA
"15700","20100810-1281_10m","Cy.Scut",2010-08-10,"1281_10m","154",0,0,0,NA
"15701","20100810-1281_10m","Cycl.Naup",2010-08-10,"1281_10m","82",14,5.39283323279551,0.495926499956324,0.128208333333333
"15702","20100810-1281_10m","Da.G.Men",2010-08-10,"1281_10m","9",11,4.23722611148219,22.885161623968,0.79821
"15703","20100810-1281_10m","Da.Long",2010-08-10,"1281_10m","7",0,0,0,NA
"15704","20100810-1281_10m","Da.Parv",2010-08-10,"1281_10m","125",0,0,0,NA
"15705","20100810-1281_10m","Da.Pulex",2010-08-10,"1281_10m","151",0,0,0,NA
"15706","20100810-1281_10m","Da.Retro",2010-08-10,"1281_10m","5",31,11.9412735869044,22.5886835471367,1.01935909090909
"15707","20100810-1281_10m","Daph.sp",2010-08-10,"1281_10m","113",0,0,0,NA
"15708","20100810-1281_10m","Di.Ashlan",2010-08-10,"1281_10m","67",0,0,0,NA
"15709","20100810-1281_10m","Di.Minut",2010-08-10,"1281_10m","64",2,0.770404747542216,2.35722981195423,0.7964
"15710","20100810-1281_10m","Di.Oregon",2010-08-10,"1281_10m","58",16,6.16323798033773,33.3414433086201,0.93215
"15711","20100810-1281_10m","Di.Reigh",2010-08-10,"1281_10m","79",0,0,0,NA
"15712","20100810-1281_10m","Di.Sicil",2010-08-10,"1281_10m","55",0,0,0,NA
"15713","20100810-1281_10m","Di.Sicilo",2010-08-10,"1281_10m","61",0,0,0,NA
"15714","20100810-1281_10m","Dia.Birg",2010-08-10,"1281_10m","15",0,0,0,NA
"15715","20100810-1281_10m","Dia.Brach",2010-08-10,"1281_10m","187",65,25.038154295122,68.7464717904518,0.704391666666667
"15716","20100810-1281_10m","Dia.Thoma",2010-08-10,"1281_10m","31",0,0,0,NA
"15717","20100810-1281_10m","Ep.Lacus",2010-08-10,"1281_10m","73",4,1.54080949508443,4.74596758260391,0.66065
"15718","20100810-1281_10m","Eub.Coreg",2010-08-10,"1281_10m","3",5,1.92601186885554,3.57975271796291,0.3642625
"15719","20100810-1281_10m","Eucyclops",2010-08-10,"1281_10m","43",0,0,0,NA
"15720","20100810-1281_10m","Eury.Affi",2010-08-10,"1281_10m","70",0,0,0,NA
"15721","20100810-1281_10m","Harp.Naup",2010-08-10,"1281_10m","85",0,0,0,NA
"15722","20100810-1281_10m","Harpact",2010-08-10,"1281_10m","135",0,0,0,NA
"15723","20100810-1281_10m","Ho.Gibber",2010-08-10,"1281_10m","17",0,0,0,NA
"15724","20100810-1281_10m","Le.Kindti",2010-08-10,"1281_10m","19",2,0.770404747542216,4.06190970287885,1.8643
"15725","20100810-1281_10m","Li.Macrur",2010-08-10,"1281_10m","52",0,0,0,NA
"15726","20100810-1281_10m","Meso.edax",2010-08-10,"1281_10m","40",60,23.1121424262665,67.0117815017675,0.734342857142857
"15727","20100810-1281_10m","othercala",2010-08-10,"1281_10m","9993",80,30.8161899016886,51.0944998843293,0.605264
"15728","20100810-1281_10m","othercyclo",2010-08-10,"1281_10m","9992",169,65.0992011673173,50.8942628296218,0.37347291005291
"15729","20100810-1281_10m","Pa.F.Pop",2010-08-10,"1281_10m","186",0,0,0,NA
"15730","20100810-1281_10m","rotifer",2010-08-10,"1281_10m","9995",320,123.264759606755,68.8664803827987,NA
"15731","20100810-1281_10m","Sc.Kingi",2010-08-10,"1281_10m","191",0,0,0,NA
"15732","20100810-1281_10m","Simo.Ser",2010-08-10,"1281_10m","168",0,0,0,NA
"15733","20100810-1281_10m","unkclad.d",2010-08-10,"1281_10m","990",0,0,0,NA
"15734","20100810-1281_10m","Veligers",2010-08-10,"1281_10m","234",33,12.7116783344466,5.91093042551766,NA
"15735","20100811-27-918","Acan.vern",2010-08-11,"27-918","34",0,0,0,NA
"15736","20100811-27-918","Alona.sp",2010-08-11,"27-918","181",0,0,0,NA
"15737","20100811-27-918","Bo.Longer",2010-08-11,"27-918","1",80,4.87167480482163,5.43147251700169,0.292616666666667
"15738","20100811-27-918","Cal. Naup",2010-08-11,"27-918","83",42,2.55762927253136,0.548613675511228,0.20815
"15739","20100811-27-918","Cerio.sp",2010-08-11,"27-918","189",10,0.608959350602704,0.509422726806813,0.59164375
"15740","20100811-27-918","Ch.Sphae",2010-08-11,"27-918","13",0,0,0,NA
"15741","20100811-27-918","Clad eggs",2010-08-11,"27-918","993",224,13.6406894535006,8.07740124541892,NA
"15742","20100811-27-918","Cop eggs",2010-08-11,"27-918","994",43,2.61852520759163,0.300868546352278,NA
"15743","20100811-27-918","Cy.Scut",2010-08-11,"27-918","154",0,0,0,NA
"15744","20100811-27-918","Cycl.Naup",2010-08-11,"27-918","82",2,0.121791870120541,0.0194394777211332,0.181
"15745","20100811-27-918","Da.G.Men",2010-08-11,"27-918","9",3,0.182687805180811,0.567186281963392,0.5611
"15746","20100811-27-918","Da.Long",2010-08-11,"27-918","7",0,0,0,NA
"15747","20100811-27-918","Da.Parv",2010-08-11,"27-918","125",0,0,0,NA
"15748","20100811-27-918","Da.Pulex",2010-08-11,"27-918","151",0,0,0,NA
"15749","20100811-27-918","Da.Retro",2010-08-11,"27-918","5",56,3.41017236337514,7.76858899245494,0.868498333333333
"15750","20100811-27-918","Daph.sp",2010-08-11,"27-918","113",0,0,0,NA
"15751","20100811-27-918","Di.Ashlan",2010-08-11,"27-918","67",2,0.121791870120541,0.420293710967939,0.7421
"15752","20100811-27-918","Di.Minut",2010-08-11,"27-918","64",16,0.974334960964326,2.18677598502962,0.73305
"15753","20100811-27-918","Di.Oregon",2010-08-11,"27-918","58",0,0,0,NA
"15754","20100811-27-918","Di.Reigh",2010-08-11,"27-918","79",1,0.0608959350602704,0.286237641563176,0.8688
"15755","20100811-27-918","Di.Sicil",2010-08-11,"27-918","55",0,0,0,NA
"15756","20100811-27-918","Di.Sicilo",2010-08-11,"27-918","61",6,0.365375610361622,1.92847458724008,0.971366666666667
"15757","20100811-27-918","Dia.Birg",2010-08-11,"27-918","15",0,0,0,NA
"15758","20100811-27-918","Dia.Brach",2010-08-11,"27-918","187",107,6.51586505144893,17.5805019538048,0.665092727272727
"15759","20100811-27-918","Dia.Thoma",2010-08-11,"27-918","31",0,0,0,NA
"15760","20100811-27-918","Ep.Lacus",2010-08-11,"27-918","73",14,0.852543090843785,6.99513791697942,1.12995714285714
"15761","20100811-27-918","Eub.Coreg",2010-08-11,"27-918","3",4,0.243583740241081,0.469393094845781,0.3801
"15762","20100811-27-918","Eucyclops",2010-08-11,"27-918","43",0,0,0,NA
"15763","20100811-27-918","Eury.Affi",2010-08-11,"27-918","70",0,0,0,NA
"15764","20100811-27-918","Harp.Naup",2010-08-11,"27-918","85",0,0,0,NA
"15765","20100811-27-918","Harpact",2010-08-11,"27-918","135",0,0,0,NA
"15766","20100811-27-918","Ho.Gibber",2010-08-11,"27-918","17",0,0,0,NA
"15767","20100811-27-918","Le.Kindti",2010-08-11,"27-918","19",6,0.365375610361622,5.67974162832901,3.30325
"15768","20100811-27-918","Li.Macrur",2010-08-11,"27-918","52",0,0,0,NA
"15769","20100811-27-918","Meso.edax",2010-08-11,"27-918","40",36,2.19225366216973,4.72790444244235,0.664528571428571
"15770","20100811-27-918","othercala",2010-08-11,"27-918","9993",27,1.6441902466273,2.74189876535565,0.463058333333333
"15771","20100811-27-918","othercyclo",2010-08-11,"27-918","9992",39,2.37494146735054,2.01196089896744,0.421609333333333
"15772","20100811-27-918","Pa.F.Pop",2010-08-11,"27-918","186",0,0,0,NA
"15773","20100811-27-918","rotifer",2010-08-11,"27-918","9995",562,34.2235155038719,15.2943185700622,NA
"15774","20100811-27-918","Sc.Kingi",2010-08-11,"27-918","191",0,0,0,NA
"15775","20100811-27-918","Simo.Ser",2010-08-11,"27-918","168",0,0,0,NA
"15776","20100811-27-918","unkclad.d",2010-08-11,"27-918","990",0,0,0,NA
"15777","20100811-27-918","Veligers",2010-08-11,"27-918","234",237,14.4323366092841,6.7110365233171,0.17738
"15778","20100811-37-890","Acan.vern",2010-08-11,"37-890","34",10,1.36359027162884,4.13883820683185,0.7104
"15779","20100811-37-890","Alona.sp",2010-08-11,"37-890","181",0,0,0,NA
"15780","20100811-37-890","Bo.Longer",2010-08-11,"37-890","1",7,0.954513190140186,1.06788165714644,0.280583333333333
"15781","20100811-37-890","Cal. Naup",2010-08-11,"37-890","83",265,36.1351421981642,6.6573682411141,0.18685
"15782","20100811-37-890","Cerio.sp",2010-08-11,"37-890","189",1,0.136359027162884,0.232292896472714,0.6475
"15783","20100811-37-890","Ch.Sphae",2010-08-11,"37-890","13",0,0,0,NA
"15784","20100811-37-890","Clad eggs",2010-08-11,"37-890","993",86,11.726876336008,11.1373962615829,NA
"15785","20100811-37-890","Cop eggs",2010-08-11,"37-890","994",68,9.2724138470761,1.07088198392099,NA
"15786","20100811-37-890","Cy.Scut",2010-08-11,"37-890","154",0,0,0,NA
"15787","20100811-37-890","Cycl.Naup",2010-08-11,"37-890","82",25,3.40897567907209,0.643587255149521,0.1965625
"15788","20100811-37-890","Da.G.Men",2010-08-11,"37-890","9",0,0,0,NA
"15789","20100811-37-890","Da.Long",2010-08-11,"37-890","7",0,0,0,NA
"15790","20100811-37-890","Da.Parv",2010-08-11,"37-890","125",0,0,0,NA
"15791","20100811-37-890","Da.Pulex",2010-08-11,"37-890","151",0,0,0,NA
"15792","20100811-37-890","Da.Retro",2010-08-11,"37-890","5",13,1.77266735311749,2.56256222472642,0.839694444444445
"15793","20100811-37-890","Daph.sp",2010-08-11,"37-890","113",1,0.136359027162884,0.173581213616522,0.666
"15794","20100811-37-890","Di.Ashlan",2010-08-11,"37-890","67",0,0,0,NA
"15795","20100811-37-890","Di.Minut",2010-08-11,"37-890","64",0,0,0,NA
"15796","20100811-37-890","Di.Oregon",2010-08-11,"37-890","58",12,1.63630832595461,9.25378836872198,0.9472
"15797","20100811-37-890","Di.Reigh",2010-08-11,"37-890","79",0,0,0,NA
"15798","20100811-37-890","Di.Sicil",2010-08-11,"37-890","55",0,0,0,NA
"15799","20100811-37-890","Di.Sicilo",2010-08-11,"37-890","61",36,4.90892497786382,26.8222469526672,0.974333333333333
"15800","20100811-37-890","Dia.Birg",2010-08-11,"37-890","15",0,0,0,NA
"15801","20100811-37-890","Dia.Brach",2010-08-11,"37-890","187",71,9.68149092856475,24.4357470838197,0.512307692307692
"15802","20100811-37-890","Dia.Thoma",2010-08-11,"37-890","31",0,0,0,NA
"15803","20100811-37-890","Ep.Lacus",2010-08-11,"37-890","73",0,0,0,NA
"15804","20100811-37-890","Eub.Coreg",2010-08-11,"37-890","3",102,13.9086207706141,21.4116126379861,0.339475
"15805","20100811-37-890","Eucyclops",2010-08-11,"37-890","43",0,0,0,NA
"15806","20100811-37-890","Eury.Affi",2010-08-11,"37-890","70",0,0,0,NA
"15807","20100811-37-890","Harp.Naup",2010-08-11,"37-890","85",0,0,0,NA
"15808","20100811-37-890","Harpact",2010-08-11,"37-890","135",0,0,0,NA
"15809","20100811-37-890","Ho.Gibber",2010-08-11,"37-890","17",0,0,0,NA
"15810","20100811-37-890","Le.Kindti",2010-08-11,"37-890","19",4,0.545436108651535,2.93298567429216,1.89625
"15811","20100811-37-890","Li.Macrur",2010-08-11,"37-890","52",0,0,0,NA
"15812","20100811-37-890","Meso.edax",2010-08-11,"37-890","40",76,10.3632860643792,21.3230715915971,0.657777777777778
"15813","20100811-37-890","othercala",2010-08-11,"37-890","9993",77,10.4996450915421,15.9326440425836,0.602175
"15814","20100811-37-890","othercyclo",2010-08-11,"37-890","9992",235,32.0443713832777,24.0567571287786,0.43919
